Date,TeamA,TeamB,Score,Set1,Set2,Set3,Set4,Set5
07.10.2023,Viteos NUC,Raiffeisen Volley Toggenburg,3:1,25:22,23:25,25:12,25:18
07.10.2023,VBC Cheseaux,Sm'Aesch Pfeffingen,0:3,22:25,16:25,17:25
07.10.2023,FKB Power Cats Düdingen,Genève Volley,2:3,27:29,28:30,25:23,25:22,13:15
07.10.2023,Volleyball Academy,Raiffeisen Volley Glaronia,1:3,23:25,14:25,25:25,14:25
08.10.2023,Volley Lugano,VC Kanti Schaffhausen,1:3,23:25,25:17,20:25,22:25
15.10.2023,Genève Volley,Volley Lugano,1:3,25:21,18:25,22:25,17:25
15.10.2023,Raiffeisen Volley Toggenburg,Volleyball Academy,3:0,25:19,25:21,25:13
15.10.2023,VC Kanti Schaffhausen,VBC Cheseaux,3:0,25:23, 25:20, 26:24
18.10.2023,Sm'Aesch Pfeffingen,Viteos NUC,0:3,19:25, 19:25, 16:25
21.10.2023,FKB Power Cats Düdingen,Sm'Aesch Pfeffingen,2:3,17:25, 25:14, 25:19, 17:25, 9:15
21.10.2023,VBC Cheseaux,Raiffeisen Volley Glaronia,3:0,25:22, 25:13, 25:18
22.10.2023,Raiffeisen Volley Toggenburg,VC Kanti Schaffhausen,1:3, 25:22, 23:25, 18:25, 22:25
22.10.2023,Viteos NUC,Genève Volley,3:0,25:14, 25:15, 25:15
22.10.2023,Volleyball Academy,Volley Lugano,1:3,16:25, 16:25, 25:15, 18:25
25.10.2023,Raiffeisen Volley Glaronia,FKB Power Cats Düdingen,1:3,20:25, 25:27, 25:22, 15:25
27.10.2023,Volley Lugano,Raiffeisen Volley Toggenburg,3:1,16:25, 25:13, 25:20, 25:11
28.10.2023,Genève Volley,VBC Cheseaux,3:1,25:23, 22:25, 25:19, 25:18
28.10.2023,VC Kanti Schaffhausen,Volleyball Academy,3:2,18:25, 25:18, 18:25, 25:10, 15:12
28.10.2023,FKB Power Cats Düdingen,Viteos NUC,3:2,25:20, 23:25, 23:25, 25:20, 17:15
28.10.2023,Raiffeisen Volley Glaronia,Sm'Aesch Pfeffingen,0:3,20:25, 22:25, 23:25
04.11.2023,Raiffeisen Volley Toggenburg,FKB Power Cats Düdingen,0:3, 11:25, 14:25, 13:25
04.11.2023,Volleyball Academy,Genève Volley,1:3,25:22, 28:30, 18:25, 16:25
05.11.2023,Sm'Aesch Pfeffingen,VC Kanti Schaffhausen,3:0,25:22, 25:22, 25:15
05.11.2023,VBC Cheseaux,Volley Lugano,3:0,25:23, 25:16, 25:21
05.11.2023,Viteos NUC,Raiffeisen Volley Glaronia,3:0,25:16, 25:20, 25:18
11.11.2023,VBC Cheseaux,Volleyball Academy,3:1,25:21, 25:19, 21:25, 25:15
11.11.2023,Genève Volley,Sm'Aesch Pfeffingen,1:3,22:25, 28:26, 23:25, 23:25
12.11.2023,FKB Power Cats Düdingen,VC Kanti Schaffhausen,1:3,21:25, 25:12, 18:25, 21:25
12.11.2023,Raiffeisen Volley Glaronia,Raiffeisen Volley Toggenburg,3:1,28:26, 28:26, 20:25, 25:22
12.11.2023,Volley Lugano,Viteos NUC,0:3,21:25, 22:25, 13:25
18.11.2023,Raiffeisen Volley Toggenburg,Genève Volley,3:0,25:17, 25:22, 25:22
18.11.2023,Volley Lugano,FKB Power Cats Düdingen,3:2,23:25, 25:23, 25:22, 21:25, 15:9
19.11.2023,Sm'Aesch Pfeffingen,Volleyball Academy,3:0,25:17, 25:21, 25:12
19.11.2023,VC Kanti Schaffhausen,Raiffeisen Volley Glaronia,2:3,24:26, 25:19, 16:25, 25:17, 13:15
19.11.2023,Viteos NUC,VBC Cheseaux,3:1,25:21, 30:32, 25:14, 25:17
25.11.2023,VC Kanti Schaffhausen,Viteos NUC,3:0,27:25, 25:12, 25:22
25.11.2023,VBC Cheseaux,Raiffeisen Volley Toggenburg,3:1,25:21, 18:25, 25:20, 25:16
25.11.2023,Raiffeisen Volley Glaronia,Genève Volley,3:2,9:25, 25:22, 21:25, 26:24, 15:13
25.11.2023,Volleyball Academy,FKB Power Cats Düdingen,1:3,23:25, 27:25, 11:25, 20:25
26.11.2023,Sm'Aesch Pfeffingen,Volley Lugano,3:2,18:25, 21:25, 25:20, 25:16, 15:11
02.12.2023,Raiffeisen Volley Toggenburg,Sm'Aesch Pfeffingen,0:3,22:25, 23:25, 23:25
02.12.2023,Genève Volley,VC Kanti Schaffhausen,3:1,25:15, 17:25, 25:20, 25:16
02.12.2023,Volley Lugano,Raiffeisen Volley Glaronia,3:0,25:22, 25:19, 26:24
03.12.2023,FKB Power Cats Düdingen,VBC Cheseaux,1:3,21:25, 25:23, 18:25, 26:28
03.12.2023,Viteos NUC,Volleyball Academy,3:0,25:18, 25:18, 25:18
09.12.2023,Raiffeisen Volley Glaronia,Volleyball Academy,3:0,25:19, 25:14, 25:22
09.12.2023,Raiffeisen Volley Toggenburg,Viteos NUC,0:3,19:25, 25:27, 19:25
09.12.2023,Genève Volley,FKB Power Cats Düdingen,0:3,16:25, 26:28, 21:25
10.12.2023,Sm'Aesch Pfeffingen,VBC Cheseaux,1:3,20:25, 17:25, 25:19, 24:26
10.12.2023,VC Kanti Schaffhausen,Volley Lugano,3:0,25:17, 25:23, 25:18
16.12.2023,Volley Lugano,Genève Volley,3:0,25:12, 25:19, 26:24
16.12.2023,FKB Power Cats Düdingen,Raiffeisen Volley Glaronia,3:1,28:26, 25:13, 22:25, 25:18
16.12.2023,VBC Cheseaux,VC Kanti Schaffhausen,3:0,25:22, 25:22, 25:22
17.12.2023,Volleyball Academy,Raiffeisen Volley Toggenburg,1:3,15:25, 25:21, 15:25, 21:25
17.12.2023,Viteos NUC,Sm'Aesch Pfeffingen,3:0,26:24, 25:19, 25:16
19.12.2023,VC Kanti Schaffhausen,Raiffeisen Volley Toggenburg,3:0,25:11, 25:13, 25:17
20.12.2023,Genève Volley,Viteos NUC,0:3,23:25, 18:25, 22:25
20.12.2023,Sm'Aesch Pfeffingen,FKB Power Cats Düdingen,3:2,25:21, 18:25, 25:18, 23:25, 15:11
20.12.2023,Volley Lugano,Volleyball Academy,3:0,25:18, 25:16, 25:17
20.12.2023,Raiffeisen Volley Glaronia,VBC Cheseaux,3:2,21:25, 11:25, 25:21, 25:20, 16:14
06.01.2024,Sm'Aesch Pfeffingen,Raiffeisen Volley Glaronia,3:1,25:17, 25:23, 21:25, 25:23
06.01.2024,Volleyball Academy,VC Kanti Schaffhausen,3:2,17:25, 9:25, 25:23, 25:21, 15:12
07.01.2024,VBC Cheseaux,Genève Volley,2:3,14:25, 22:25, 25:16, 27:25, 14:16
10.01.2024,Raiffeisen Volley Toggenburg,Volley Lugano,1:3,8:25, 27:25, 17:25, 18:25
12.01.2024,Genève Volley,Volleyball Academy,3:0,25:14, 25:20, 25:16
12.01.2024,FKB Power Cats Düdingen,Raiffeisen Volley Toggenburg,3:0,25:8, 25:19, 25:20
12.01.2024,VC Kanti Schaffhausen,Sm'Aesch Pfeffingen,0:3,14:25, 24:26, 23:25
13.01.2024,Volley Lugano,VBC Cheseaux,3:0,25:23, 25:19, 25:16
20.01.2024,Raiffeisen Volley Toggenburg,Raiffeisen Volley Glaronia,3:2,25:16, 25:20, 18:25, 17:25, 15:12
20.01.2024,Sm'Aesch Pfeffingen,Genève Volley,1:3,25:20, 20:25, 22:25, 19:25
21.01.2024,VC Kanti Schaffhausen,FKB Power Cats Düdingen,1:3,25:23, 16:25, 23:25, 19:25
21.01.2024,Viteos NUC,Volley Lugano,3:1,23:25, 25:21, 25:20, 25:20
21.01.2024,Volleyball Academy,VBC Cheseaux,3:1,25:20, 9:25, 25:16, 25:10
24.01.2024,Raiffeisen Volley Glaronia,Viteos NUC,2:3,25:22, 19:25, 18:25, 25:21, 6:15
03.02.2024,FKB Power Cats Düdingen,Volley Lugano,3:1,25:19, 12:25, 25:18, 25:22
03.02.2024,Raiffeisen Volley Glaronia,VC Kanti Schaffhausen,0:3,22:25, 13:25, 22:25
03.02.2024,Genève Volley,Raiffeisen Volley Toggenburg,3:1,25:16, 21:25, 25:21, 25:18
03.02.2024,VBC Cheseaux,Viteos NUC,1:3,15:25, 20:25, 25:21, 16:25
03.02.2024,Volleyball Academy,Sm'Aesch Pfeffingen,3:2,25:19, 24:26, 22:25, 25:22, 15:13
15.02.2024,Viteos NUC,FKB Power Cats Düdingen,3:0,25:19, 25:19, 25:23
17.02.2024,FKB Power Cats Düdingen,Volleyball Academy,3:0,26:24, 25:20, 25:20
17.02.2024,Genève Volley,Raiffeisen Volley Glaronia,3:0,25:22, 25:20, 25:23
17.02.2024,Raiffeisen Volley Toggenburg,VBC Cheseaux,1:3,25:20, 21:25, 23:25, 19:25
17.02.2024,Volley Lugano,Sm'Aesch Pfeffingen,1:3,23:25, 22:25, 25:20, 18:25
18.02.2024,Viteos NUC,VC Kanti Schaffhausen,2:3,23:25, 25:18, 25:21, 21:25, 9:15
24.02.2024,Raiffeisen Volley Glaronia,Volley Lugano,3:2,25:20, 23:25, 15:25, 25:23, 15:13
24.02.2024,VC Kanti Schaffhausen,Genève Volley,3:1,25:21, 25:19, 27:29, 25:23
24.02.2024,VBC Cheseaux,FKB Power Cats Düdingen,1:3,25:20, 19:25, 25:27, 18:25
24.02.2024,Sm'Aesch Pfeffingen,Raiffeisen Volley Toggenburg,3:0,25:15, 26:24, 25:18
24.02.2024,Volleyball Academy,Viteos NUC,3:1,24:26, 25:9, 25:19, 25:20
02.03.2024,FKB Power Cats Düdingen,Genève Volley,3:0,25:12,25:13,25:23
03.03.2024,Viteos NUC,Raiffeisen Volley Glaronia,3:0,25:16,25:14,25:16
03.03.2024,Raiffeisen Volley Toggenburg,Volleyball Academy,2:3,25:16,25:15,14:25,20:25,11:15
03.03.2024,Sm'Aesch Pfeffingen,VBC Cheseaux,3:0,25:22,25:19,31:29
03.03.2024,VC Kanti Schaffhausen,Volley Lugano,3:1,25:21,17:25,25:22,25:22
09.03.2024,Raiffeisen Volley Glaronia,Viteos NUC, 0:3,20:25,23:25,26:25
09.03.2024,Genève Volley,FKB Power Cats Düdingen,1:3,25:22,25:27,19:25,22:25
09.03.2024,Volleyball Academy,Raiffeisen Volley Toggenburg,3:0,25:17,25:15,25:23
09.03.2024,VBC Cheseaux,Sm'Aesch Pfeffingen,3:0,25:22,25:23,25:20
09.03.2024,Volley Lugano,VC Kanti Schaffhausen,3:2,17:25, 25:22, 26:28, 25:21, 18:16
13.03.2024,Sm'Aesch Pfeffingen,VBC Cheseaux,3:0,25:17,25:23,25:13
13.03.2024,VC Kanti Schaffhausen,Volley Lugano,2:3,23:25, 25:19, 25:8, 24:26, 14:16
16.03.2024,VC Kanti Schaffhausen,Raiffeisen Volley Glaronia,3:0,25:13,25:23,28:26
16.03.2024,Genève Volley,VBC Cheseaux,3:0,25:13,25:19,25:18
16.03.2024,Raiffeisen Volley Toggenburg,Volleyball Academy,0:3,0:25,0:25,0:25
17.03.2024,Sm'Aesch Pfeffingen,FKB Power Cats Düdingen,3:0,25:17,27:25,25:19
17.03.2024,Viteos NUC,Volley Lugano,3:1,25:23,25:21,02:25,25:21
20.03.2024,Raiffeisen Volley Glaronia,VC Kanti Schaffhausen,0:3,26:28,19:25,9:25
21.03.2024,VBC Cheseaux,Genève Volley,2:3,26:24,18:25,25:14,21:25,10:15
23.03.2024,FKB Power Cats Düdingen,Sm'Aesch Pfeffingen,3:2,22:25,25:20,23:25,25:20,15:13
23.03.2024,Volley Lugano,Viteos NUC,2:3,25:21,10:25,25:22,13:25,10:15
27.03.2024,Viteos NUC,Volley Lugano,3:0,25:23,25:12,25:18
27.03.2024,Sm'Aesch Pfeffingen,FKB Power Cats Düdingen,0:3,13:25,21:25,17:25
30.03.2024,VC Kanti Schaffhausen,Genève Volley,0:3,22:25,16:25,21:25
30.03.2024,FKB Power Cats Düdingen,Sm'Aesch Pfeffingen,3:0,25:21,25:18,25:23
30.03.2024,VBC Cheseaux,Raiffeisen Volley Glaronia,3:0,25:20,25:23,25:17
03.04.2024,Genève Volley,VC Kanti Schaffhausen,3:1,22:25,25:22,25:16,25:16
03.04.2024,Raiffeisen Volley Glaronia,VBC Cheseaux,2:3,14:25,21:25,25:21,25:14,18:20
14.04.2024,Sm'Aesch Pfeffingen,Volley Lugano,3:1,26:24,26:24,19:25,25:18
14.04.2024,Viteos NUC,FKB Power Cats Düdingen,3:0,25:18,25:14,25:16
17.04.2024,Volley Lugano,Sm'Aesch Pfeffingen,2:3,25:21,20:25,25:19,23:25,12:15
19.04.2024,FKB Power Cats Düdingen,Viteos NUC,0:3,21:15,17:25,16:25
24.04.2024,Viteos NUC,FKB Power Cats Düdingen,3:1,22:25,25:17,25:11,25:22
